LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,CREDIT_UTILIZATION,BILL_CHANGE_MEAN,MAX_DELAY,LAST_DELAY,RECENT_PAY_RATIO,PAYMENT_STD,TOTAL_BILL,TOTAL_PAY,PAY_TO_BILL_RATIO
200000,1,1,1,34,-1,-1,-1,-1,-1,-1,780,0,390,3672,390,390,0,390,3672,390,390,390,0.0039,1546.8,-1,-1,0.0,1380.556409568258,5622.0,5232,0.9306296691568836
150000,2,1,3,30,-1,-1,-1,-1,-1,-1,50,6527,2168,-7,1373,-1,8589,2500,0,1380,0,2050,0.0003333333333333,3153.0,-1,-1,171.78,3193.564179199577,10110.0,14519,1.436102868447082
90000,1,3,3,34,-1,-1,-1,-1,-1,-1,33957,4976,176,21601,7423,9252,4990,176,21665,8213,9279,16445,0.3773,14242.6,-1,-1,0.1469505551138204,7782.496154833615,77385.0,60768,0.7852684628804032
20000,1,3,1,47,0,0,2,2,2,2,7384,9356,9400,10085,9785,10481,2108,352,837,0,855,0,0.3692,739.4,2,0,0.2854821235102925,790.6931136667373,56491.0,4152,0.0734984333787683
180000,2,4,2,34,1,-1,-1,-1,-1,-1,0,149,0,0,0,0,149,0,0,0,0,0,0.0,59.6,1,1,0.0,60.8289952791156,149.0,149,1.0
500000,1,2,1,59,-1,-1,-1,-1,-1,-1,-3182,-3885,1474,555,1096,1349,0,5359,555,1096,1349,2358,0.0,1555.0,-1,-1,-0.0,1921.756427507572,-2593.0,10717,-4.133050520632472
140000,2,2,2,42,-1,-1,-1,0,-1,-1,176,395,1204,700,748,-784,395,1204,0,748,0,2688,0.0012571428571428,622.4,0,-1,2.2443181818181817,1016.3941000747036,2439.0,5035,2.064370643706437
170000,1,4,2,30,-1,-1,-1,-1,-1,-1,297,1093,2633,1291,3117,1267,1096,2640,1294,3126,1270,1002,0.0017470588235294,1470.8,-1,-1,3.6902356902356894,906.6606862547862,9698.0,10428,1.075273252216952
220000,1,1,2,47,-1,2,-1,-1,-1,-1,628,314,290,5134,346,427,1,291,5159,347,428,14473,0.0028545454545454,2010.2,2,-1,0.001592356687898,5745.6624480269165,7139.0,20699,2.899425689872531
360000,1,1,1,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
400000,1,1,1,39,0,0,-1,0,0,0,10260,17794,6402,20772,12406,10945,12201,6430,20118,5037,5054,3104,0.02565,8624.6,0,0,1.1891812865497076,6415.540559194265,78579.0,51944,0.6610417541582356
60000,2,2,1,47,2,2,2,2,0,0,26782,29104,30027,28928,29346,29717,3400,2000,0,1500,1300,3500,0.4463666666666667,1026.6,2,2,0.1269509371966246,1336.7871932360813,173904.0,11700,0.067278498481921
420000,2,1,2,31,0,0,0,0,0,0,233413,241503,277447,287781,294010,319257,12000,40000,15000,11000,30000,15000,0.5557452380952381,17168.8,0,0,0.0514110182380587,11777.09641634983,1653411.0,123000,0.0743916666817869
50000,2,2,1,31,0,0,-1,-1,-1,0,4468,0,0,0,3251,3484,0,0,0,3251,274,500,0.08936,1590.4,0,0,0.0,1280.1541183258626,11203.0,4025,0.3592787646166205
100000,1,1,1,37,0,0,0,0,0,0,99516,87274,96414,74161,45585,40178,10184,20000,5150,5000,10000,10000,0.99516,15523.6,0,0,0.1023353028658708,5450.463527688877,443128.0,60334,0.1361547904894297
180000,2,3,2,26,-1,2,-1,2,2,-1,1728,1539,2703,1650,0,0,0,2703,0,0,0,0,0.0096,811.2,2,-1,0.0,1103.4951291238217,7620.0,2703,0.3547244094488189
630000,2,1,2,29,0,0,0,0,0,0,497106,497921,490093,435019,329476,338557,15868,12371,26454,8510,11039,5390,0.7890571428571429,35668.2,0,0,0.0319207573435042,7363.4909927289245,2588172.0,79632,0.0307676615000857
20000,1,2,2,36,1,4,3,3,2,3,15557,15015,16079,15528,16477,15930,0,1600,0,1500,0,0,0.77785,730.6,4,1,0.0,801.0409893798611,94586.0,3100,0.0327744063603493
50000,2,1,2,25,-1,-1,-1,-1,-1,-1,574,801,686,527,312,442,801,686,527,312,442,8016,0.01148,169.2,-1,-1,1.3954703832752613,3051.440555977892,3342.0,10784,3.226810293237582
70000,1,1,2,28,0,0,0,0,0,0,9214,10560,12071,12866,14644,16230,1500,2000,1000,2000,2000,3000,0.1316285714285714,1403.2,0,0,0.1627957456045148,664.5800679125629,75585.0,11500,0.1521465899318647
440000,2,1,1,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,100,0,0,0,0,100,300,0.0,20.0,-1,-1,0.0,121.10601416389966,100.0,400,4.0
50000,2,2,1,38,0,0,0,0,-1,-1,6350,3239,4166,0,0,0,1100,1000,0,0,0,0,0.127,1640.8,0,0,0.1732283464566929,543.1390245600107,13755.0,2100,0.1526717557251908
340000,2,2,1,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
170000,1,3,1,51,0,0,0,0,0,0,55396,56493,55594,50417,45347,46247,8000,6000,1709,1645,1653,1725,0.3258588235294117,2628.6,0,0,0.144414759188389,2817.756885656864,309494.0,20732,0.0669867590324852
120000,2,2,1,30,2,0,0,0,2,2,87199,89008,90834,95499,93857,99504,4110,4203,7100,0,7396,3700,0.7266583333333333,3117.8,2,2,0.0471335680455051,2692.0975031871835,555901.0,26509,0.0476865485041401
240000,1,3,1,33,0,0,0,2,0,0,64853,67948,197032,169878,164926,160600,8000,157500,0,5759,5775,6407,0.2702208333333333,33722.2,2,0,0.1233558971828596,62240.47387592739,825237.0,183441,0.2222888697428738
60000,1,2,1,46,2,0,0,0,0,0,59748,60684,59532,30193,27726,26520,2500,2108,1008,1160,2000,4000,0.9958,7020.0,2,2,0.0418424047666867,1081.7546240560596,264403.0,12776,0.0483201779102355
50000,1,2,2,33,0,0,0,0,0,0,48355,49715,49736,17599,16753,10582,2140,1161,510,503,500,1000,0.9671,8107.0,0,0,0.0442560231620308,641.3835046210652,192740.0,5814,0.030164989104493
260000,2,1,2,36,0,0,0,0,0,0,107350,110114,112189,114503,117031,112857,4500,4000,4000,4200,8790,4200,0.4128846153846154,2771.0,0,0,0.0419189566837447,1890.9301062352004,674044.0,29690,0.0440475695948632
100000,1,2,2,35,-1,2,2,-1,-1,2,8102,10252,5607,59265,62554,55392,2500,0,59265,4100,2500,0,0.08102,14180.8,2,-1,0.3085657862256233,23506.11844109245,201172.0,68365,0.3398335752490406
280000,1,3,1,37,0,0,0,0,0,0,271276,275970,280276,188923,192333,195774,16991,10447,6006,6006,6147,5001,0.9688428571428572,21440.8,0,0,0.0626336277444374,4606.096785782947,1404552.0,50598,0.0360242981391931
10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,0.8257,1361.6,0,0,0.2422187235073271,643.1692364119,31910.0,5300,0.1660921341272328
220000,1,3,1,41,-1,-1,-1,-1,-1,-1,10804,34407,14510,7229,12806,35433,34415,14565,7229,12806,35433,11405,0.0491090909090909,15797.0,-1,-1,3.185394298407997,12339.925225327204,115189.0,115853,1.0057644393127816
310000,2,1,2,29,0,0,0,0,0,0,29906,14780,18261,41540,50803,59927,14750,5000,24000,10000,10000,30000,0.0964709677419354,12054.6,0,0,0.4932120644686685,9525.951396054885,215217.0,93750,0.4356068526185199
110000,2,1,1,32,1,2,0,0,0,0,42867,41901,44126,43483,43435,41010,0,3000,2000,2000,2000,3600,0.3897,1261.4,2,1,0.0,1224.744871391589,256822.0,12600,0.0490612174969434
20000,2,1,2,24,0,0,0,0,0,0,15036,16069,16774,17266,17539,18033,1580,1280,770,700,785,600,0.7518,599.4,0,0,0.1050811386006916,387.3983737704638,100717.0,5715,0.0567431516030064
230000,2,1,2,24,1,2,0,0,2,0,20887,18705,17295,18335,9320,1858,0,1200,3000,0,254,1637,0.0908130434782608,4221.8,2,1,0.0,1183.2924265229904,86400.0,6091,0.0704976851851851
100000,2,1,2,48,2,2,2,2,2,0,15355,17949,18158,18365,17932,18147,3164,800,800,0,662,3000,0.15355,731.6,2,2,0.2060566590687072,1333.8836031178532,105906.0,8426,0.0795611202387022
500000,2,1,2,38,0,0,0,0,0,0,56197,55246,62402,42594,43652,38254,5000,10004,8000,3000,5000,8000,0.112394,6874.2,0,0,0.0889727209637525,2589.5178444387416,298345.0,39004,0.1307345522800784
30000,2,2,2,39,0,0,0,0,0,0,29758,30454,30221,29376,29564,28762,1500,1518,1439,1017,1032,1367,0.9919333333333332,552.8,0,0,0.0504066133476712,229.0671662780737,178135.0,7873,0.0441968170207988
240000,2,1,2,29,0,-1,0,0,0,0,10747,30380,15579,20496,15296,24332,30439,10023,10000,5000,15000,15000,0.0447791666666666,10717.4,0,0,2.8323253000837445,8771.556410732741,116830.0,85462,0.7315073183257725
20000,2,2,2,40,-1,-1,-1,-1,-1,-1,295,748,-2,221,0,0,748,0,223,0,0,2016,0.01475,329.4,-1,-1,2.535593220338983,798.3058102423323,1262.0,2987,2.366877971473851
110000,1,2,2,28,2,2,2,2,2,0,109241,111541,113676,114223,110876,107710,5600,5400,4000,0,4000,3700,0.9931,2299.0,2,2,0.0512628042584743,2016.349837371151,667267.0,22700,0.034019365561312
50000,2,2,1,45,0,0,0,0,0,0,49073,12630,9215,9215,8011,5615,2022,2000,0,1000,1904,1664,0.98146,8691.6,0,0,0.0412039206895849,798.0700888184361,93759.0,8590,0.0916178713510169
110000,1,1,1,29,0,0,0,0,0,0,51499,50405,49156,46426,43765,41295,1887,1601,1500,1696,1658,1179,0.4681727272727273,2040.8,0,0,0.0366414881842365,237.12900848834727,282546.0,9521,0.0336971678947852
120000,2,3,1,38,0,0,0,0,0,0,118016,117738,120127,119719,118042,120682,5720,5820,5670,4250,4450,4470,0.9834666666666668,1478.4,0,0,0.0484680043383947,743.173375913499,714324.0,30380,0.0425297204069861
50000,2,2,2,31,0,0,0,0,0,0,19889,20451,20426,19894,20294,20145,1500,1600,1600,1000,900,1000,0.39778,333.6,0,0,0.0754185730805973,332.66599866332393,121099.0,7600,0.0627585694349251
180000,2,1,2,32,0,-1,0,0,0,-1,64008,3414,3844,5344,4000,10395,3414,1500,1500,0,10395,3600,0.3556,14052.6,0,0,0.0533370828646419,3681.03810086231,91005.0,20409,0.2242624031646612
80000,2,2,2,24,0,0,0,0,0,0,19188,18774,12339,11312,8324,7079,1374,1235,1101,270,1000,1000,0.23985,2421.8,0,0,0.0716072545340838,384.2226784908286,77016.0,5980,0.0776462033863093
60000,1,3,2,24,0,0,0,0,0,0,17054,16963,17298,17889,17847,17827,1600,1300,1277,625,644,639,0.2842333333333333,215.8,0,0,0.0938196317579453,429.699158326691,104878.0,6085,0.0580197944278113
210000,2,2,2,31,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0,0.8007666666666666,24267.4,0,0,0.0297334102437544,1927.9041124149996,624668.0,18836,0.03015361760167
150000,2,1,1,43,-1,-1,-1,-1,0,-1,885,-123,-123,240,123,123,123,0,363,0,123,123,0.0059,297.6,0,-1,0.1389830508474576,132.5533854716657,1125.0,732,0.6506666666666666
290000,2,2,1,36,0,0,0,0,0,0,154336,125684,111298,82204,82792,83832,3600,3010,3000,2500,3000,2500,0.5321931034482759,14752.0,0,0,0.0233257308729006,408.5951541562871,640146.0,17610,0.0275093494296613
300000,2,1,2,32,-1,-1,-1,-1,-1,-1,2081,1925,1656,1756,1776,3414,1925,1656,1756,1776,3414,109,0.0069366666666666,436.6,-1,-1,0.925036040365209,1048.7008470801704,12608.0,10636,0.8435913705583756
80000,2,2,1,29,0,0,0,0,0,0,63899,62048,49814,45292,43190,39457,2500,2500,2010,2000,2000,2000,0.7987375,4888.4,0,0,0.0391242429458989,256.9370869817487,303700.0,13010,0.0428383272966743
70000,2,2,2,25,0,0,0,0,0,0,63745,55670,47413,44590,45890,47126,2294,2100,1600,2000,2000,1750,0.9106428571428572,4338.2,0,0,0.03598713624598,248.1988450147717,304434.0,11744,0.0385765059093268
200000,1,1,2,33,2,2,-1,-1,-1,-1,234069,8206,1892,8484,4602,67037,16412,1892,8484,4602,67037,9541,1.0,61017.2,2,2,0.0701160768833121,24528.481189561386,324290.0,107968,0.3329365691202319
30000,1,3,2,29,1,-1,-1,-1,-1,-1,0,0,0,0,0,7035,0,0,0,0,7035,0,0.0,1407.0,1,1,0.0,2872.026723413276,7035.0,7035,1.0
500000,1,3,1,39,0,-1,-1,-1,-1,-1,32647,1832,1920,21734,1837,96,1832,1920,21734,1837,0,19637,0.065294,14471.0,0,0,0.0561154164241737,10008.550857475157,60066.0,46960,0.7818066793194153
210000,2,3,1,36,-1,-1,-1,-1,-1,-1,1168,1511,0,1783,1000,150,1511,0,1783,1000,150,14780,0.0055619047619047,1054.0,-1,-1,1.293664383561644,5715.5824550084135,5612.0,19224,3.4255167498218104
210000,2,2,2,24,0,0,0,0,0,0,94681,96920,98562,100329,103697,91408,3766,3507,3334,4723,3418,2682,0.4508619047619047,4261.0,0,0,0.0397756677686125,669.1967324088386,585597.0,21430,0.0365951328302569
140000,2,2,2,24,-1,-1,-1,-1,-1,0,22732,6624,-514,-1334,2125,1606,6624,0,0,3731,0,0,0.1623714285714285,5608.8,0,-1,0.2913953897589301,2825.835551950373,31239.0,10355,0.3314766797912865
170000,1,1,1,35,-1,-1,-1,-1,-1,-1,481,326,526,526,635,760,326,526,526,635,760,526,0.0028294117647058,117.8,-1,-1,0.6777546777546778,143.68634822649878,3254.0,3299,1.0138291333743086
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,7338,-15,4685,1925,2347,0,15,4700,1925,2347,0,0,0.0319043478260869,3516.4,-1,-1,0.0020441537203597,1889.0860665058824,16280.0,8987,0.552027027027027
50000,1,3,1,58,2,2,2,0,0,2,15899,18720,18122,18530,19089,18856,3400,0,1000,1001,634,638,0.31798,923.8,2,2,0.2138499276684068,1178.9412905936692,109216.0,6673,0.0610991063580427
200000,2,1,2,30,-1,-1,-1,-1,0,-1,0,0,324,3741,1374,2932,0,324,3741,0,3118,0,0.0,1533.2,0,-1,0.0,1744.8629076998188,8371.0,7183,0.8580814717477004
20000,1,2,2,30,1,-1,-1,-1,-1,-1,-300,-690,-1080,-1470,-1860,-2250,0,0,0,0,0,4000,0.0,390.0,1,1,-0.0,1632.9931618554522,-7650.0,4000,-0.5228758169934641
30000,2,3,1,48,0,0,0,0,0,0,29757,29059,26386,9370,7290,0,1720,1450,1010,500,0,0,0.9919,5951.4,0,0,0.0578015256914339,732.2021578771808,101862.0,4680,0.0459445131648701
140000,2,2,2,31,-1,-1,-1,-1,0,-1,277,19983,17685,36603,27886,7659,19983,17725,36621,0,7847,43467,0.0019785714285714,13973.2,0,-1,72.14079422382672,16580.24011587287,110093.0,125643,1.141244220795146
60000,2,1,2,34,1,-1,-1,-1,-1,-1,0,0,15798,0,0,11688,0,15798,0,0,11688,0,0.0,8656.8,1,1,0.0,7214.884364977723,27486.0,27486,1.0
210000,2,3,2,45,-1,-1,-1,-1,-1,-1,316,312,2368,316,316,316,312,2376,316,316,316,8611,0.0015047619047619,822.4,-1,-1,0.9873417721518988,3322.45213158394,3944.0,12247,3.105223123732252
50000,2,1,2,25,0,0,0,0,0,0,50051,46768,48124,48171,19401,19412,1754,2500,1781,2000,695,1000,1.0,6693.4,0,0,0.0350442548600427,663.7296638441487,231927.0,9730,0.0419528558555062
50000,2,2,2,43,0,0,0,0,0,0,48474,48388,38972,47584,28055,28571,2334,1918,12530,1001,1035,1198,0.96948,7631.8,0,0,0.0481495234558732,4535.685923870832,240044.0,20016,0.0833847128026528
210000,2,1,1,40,-1,-1,-1,-1,-1,-1,7542,-78,15611,502,781,754,0,15689,504,784,757,2005,0.0359142857142857,7744.8,-1,-1,0.0,6110.1300613543945,25112.0,19739,0.7860385473080599
50000,1,2,2,47,0,0,0,0,0,0,48017,47913,49225,18858,19166,19834,2488,2800,1610,918,1214,468,0.96034,6551.8,0,0,0.0518149821938063,908.0147575893246,203013.0,9498,0.0467851812445508
60000,2,2,2,27,0,0,2,0,0,0,45373,49363,48308,51616,56416,21680,4747,0,5000,5000,0,23999,0.7562166666666666,9577.8,2,0,0.1046216913142177,8924.990278239336,272756.0,38746,0.142053703676546
320000,2,1,2,41,-1,-1,-1,-1,-1,-1,2197,1376,3342,11970,9700,38473,1376,3343,11973,9700,38473,29757,0.006865625,8491.6,-1,-1,0.6263086026399636,14992.945349952646,67058.0,94622,1.4110471532106534
500000,1,1,1,42,1,1,0,0,0,0,9615,9996,177741,163299,159110,135658,1054,177080,4425,5666,4825,100225,0.01923,42041.8,1,1,0.1096203848153926,73679.5970982922,655419.0,293275,0.4474618526469327
60000,2,1,2,31,0,-1,2,2,2,2,3610,855,111,411,261,6695,900,0,300,0,6500,0,0.0601666666666666,2076.6,2,0,0.2493074792243767,2579.470229846948,11943.0,7700,0.6447291300343297
40000,2,2,2,23,2,2,2,2,2,2,33699,34766,33903,36266,36935,33441,1900,0,3200,1350,0,1400,0.842475,1691.2,2,2,0.0563814949998516,1213.4317725635285,209010.0,7850,0.0375580115783933
300000,2,1,2,27,-1,-1,-1,0,0,0,42189,83754,120927,105303,82475,33262,83754,120927,0,716,25213,92250,0.14063,33280.6,0,-1,1.9852094147763637,51790.434966314,467910.0,322860,0.6900044880425723
500000,1,1,2,41,-1,-1,-1,-1,-1,-1,1296,0,0,0,0,2300,0,0,0,0,2300,0,0.002592,719.2,-1,-1,0.0,938.9710680668848,3596.0,2300,0.639599555061179
60000,2,2,1,28,2,2,0,0,2,0,17942,17361,18081,20108,19487,35160,0,1304,2331,0,16000,2000,0.2990333333333333,3924.4,2,2,0.0,6150.150775929536,128139.0,21635,0.1688400877172445
80000,2,3,1,35,1,2,2,2,2,2,68423,70002,71389,73788,74463,72834,3300,3100,4204,2790,0,3043,0.8552875,1533.8,2,1,0.0482293965479444,1427.473537407962,430899.0,16437,0.0381458299972847
50000,2,2,1,27,0,0,0,0,0,0,9877,10800,5921,6042,4012,0,1140,1000,121,0,0,10620,0.19754,2393.0,0,0,0.1154196618406398,4181.9918898375045,36652.0,12881,0.3514405762304922
260000,2,2,1,39,2,0,0,2,0,0,228443,233958,252615,186443,190345,193739,10698,24799,0,7035,7078,7221,0.878626923076923,19528.0,2,2,0.0468300626414466,8281.014368220036,1285543.0,56831,0.0442077783473598
120000,2,2,1,28,1,2,0,0,0,0,60188,58467,59760,60990,61960,65233,0,3000,3000,3000,5000,0,0.5015666666666667,1697.4,2,1,0.0,1966.3841605003504,366598.0,14000,0.0381889699343695
360000,2,2,2,32,0,0,0,0,0,0,11646,14124,23497,13128,13485,0,5000,10000,5000,3500,0,0,0.03235,7212.4,0,0,0.429331959471063,3747.221192652853,75880.0,23500,0.3096995255666842
100000,2,2,2,31,0,0,0,0,0,0,101458,101207,101421,101111,101384,101358,3800,4000,3602,3719,3700,7800,1.0,214.8,0,0,0.0374539218198663,1653.0229782633592,607939.0,26621,0.0437889327712155
200000,1,2,2,58,0,0,0,0,0,0,105836,108055,110258,112451,115090,117064,3923,4001,4025,4451,4167,3527,0.52918,2245.6,0,0,0.0370667825692581,303.3484245330222,668754.0,24094,0.0360281957192031
30000,1,3,2,35,0,0,0,0,0,0,27224,28359,27458,26539,28556,28621,2001,5101,2002,3031,3095,2175,0.9074666666666666,1007.4,0,0,0.0735013223626212,1186.57598436285,166757.0,17405,0.1043734296011561
20000,1,1,2,27,1,2,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,0.3137,3278.8,2,1,0.0,6976.704391520875,34305.0,30331,0.8841568284506631
180000,2,3,2,40,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
150000,2,2,2,25,-1,-1,-1,-1,0,-1,1344,1041,2021,4495,15145,525,1041,2021,4495,10650,525,0,0.00896,5805.4,0,-1,0.7745535714285714,4014.722107444051,24571.0,18732,0.7623621342232714
170000,2,1,2,27,-1,0,0,0,0,0,41977,38895,39698,38330,39602,39922,1650,4500,4000,4000,3000,3000,0.2469235294117647,1369.0,0,-1,0.0393072396788717,1029.7653454387882,238424.0,20150,0.0845133040297956
30000,2,3,1,35,1,2,2,-1,-1,3,10211,6314,0,0,600,300,0,0,0,600,0,0,0.3403666666666666,2222.2,3,1,0.0,244.94897427831785,17425.0,600,0.0344332855093256
40000,2,1,2,29,0,0,2,2,2,2,26461,29425,30145,29361,33893,34487,3400,1500,0,5000,1300,0,0.661525,1918.8,2,0,0.1284909867351951,1979.56224117017,183772.0,11200,0.0609450841259821
10000,1,2,2,25,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0
170000,2,2,2,25,0,0,0,0,0,0,4360,7927,49946,49464,46476,19417,7000,49008,1000,949,1143,17336,0.0256470588235294,15223.0,0,0,1.6055045871559632,18872.118732846782,177590.0,76436,0.4304071175178782
200000,2,3,3,45,-1,-1,-1,-1,-1,-1,4430,7182,3855,3411,6788,9921,7193,3855,3411,6788,9921,5016,0.02215,2606.6,-1,-1,1.6237020316027089,2436.595712601224,35587.0,36184,1.0167757889116813
130000,1,2,2,31,0,0,0,0,0,0,5551,6953,8176,8884,9737,11404,1500,1500,1000,1000,2000,2000,0.0427,1170.6,0,0,0.2702215816969915,447.21359549995793,50705.0,9000,0.1774972882358741
50000,2,1,2,26,0,0,0,0,0,0,49392,50350,50154,49766,24492,22974,1786,2162,1724,600,1000,47438,0.98784,5666.8,0,0,0.0361597019760285,18781.352684688783,247128.0,54710,0.2213832507850182
20000,1,2,2,34,0,0,0,0,0,-1,13730,15170,15277,13478,16978,12914,2000,2000,1000,5000,12914,600,0.6865,2182.0,0,0,0.1456664238892935,4668.619281971919,87547.0,23514,0.2685871588975065
280000,1,2,2,28,-1,-1,-1,-1,-1,-1,1799,1768,1848,-8,1601,-3,1782,1857,0,1609,3,1077,0.006425,1036.0,-1,-1,0.990550305725403,860.1001492074436,7005.0,6328,0.9033547466095646
50000,1,3,1,51,0,0,0,0,0,0,43045,42965,43132,43995,43230,43334,1738,1653,1516,1530,2139,1572,0.8609,395.8,0,0,0.0403763503310489,234.54779186056447,259701.0,10148,0.0390757062930061
30000,2,3,2,45,-1,-1,-1,-1,-1,-1,0,0,0,0,300,390,0,0,0,300,390,930,0.0,78.0,-1,-1,0.0,365.9508163674457,690.0,1620,2.347826086956522
490000,1,1,1,39,0,0,-1,-1,0,0,189460,16769,2310,48409,296319,181627,16405,2324,25053,280695,17398,160111,0.3866530612244898,119170.2,0,0,0.0865881980365248,112811.13378326924,734894.0,501986,0.6830726608191113
100000,2,1,2,42,0,-1,-1,0,0,0,60380,58567,79527,18950,19667,18531,2200,22004,656,1000,396,300,0.6038,17040.6,0,0,0.0364359059291156,8638.938731117381,255622.0,26556,0.1038877717880307
220000,2,1,1,41,0,0,2,0,0,0,138657,156689,150748,154481,156487,154870,22000,0,8000,7000,6500,5000,0.6302590909090909,6265.8,2,0,0.158664906928608,7378.459640512148,911932.0,48500,0.0531837900194312
60000,1,2,1,24,0,0,0,0,0,0,24608,18686,18571,18118,16179,12919,1400,1500,1295,3655,330,507,0.4101333333333333,2337.8,0,0,0.056892067620286,1186.1425574806206,109081.0,8687,0.0796380671244304
30000,2,3,2,38,0,0,0,0,0,0,25546,28820,28538,28208,29326,29508,3700,718,1500,1500,3000,12357,0.8515333333333334,1037.2,0,0,0.14483676505128,4334.763403770345,169946.0,22775,0.1340131571204971
200000,2,1,1,33,-1,-1,-1,0,0,-1,0,225,5628,5540,16378,4850,225,5628,23,16378,4850,2255,0.0,5616.4,0,-1,0.0,6081.339767408713,32621.0,29359,0.9000030655099476
210000,1,2,1,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0.0068714285714285,0.0,-1,-1,1.0,0.0,8658.0,8658,1.0
140000,2,3,1,33,-1,-1,-1,-1,-1,-1,1247,1654,840,2153,827,-8808,1654,840,2153,827,827,9635,0.0089071428571428,2699.0,-1,-1,1.326383319967923,3462.7096904014347,-2087.0,15936,-7.635840919980834
360000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
110000,1,2,1,51,0,0,0,0,0,0,45012,45964,46922,48140,49339,50542,2000,2000,2000,2000,2000,3000,0.4092,1106.0,0,0,0.0444325957522438,408.24829046386304,285919.0,13000,0.045467422591713
30000,2,2,2,31,3,2,2,2,2,0,29078,28312,29733,29183,28082,27434,0,1900,2600,11,1500,1700,0.9692666666666668,897.2,3,3,0.0,1058.319501221945,171822.0,7711,0.0448778386935316
210000,2,2,1,30,0,0,0,0,0,0,134664,136326,135173,124843,125294,104545,6006,5005,8500,4392,4000,4000,0.6412571428571429,6869.0,0,0,0.0445998930671894,1733.6756809353549,760845.0,31903,0.0419310109154952
500000,1,2,1,38,0,0,0,0,-1,0,49201,59372,49677,49515,42568,48268,30107,10026,7241,50091,25000,5078,0.098402,6535.0,0,0,0.611918456941932,17367.070926516848,298601.0,127543,0.4271352071828292
150000,2,1,1,34,1,-1,-1,-1,-1,-1,0,0,0,600,-150,-150,0,0,600,0,0,0,0.0,270.0,1,1,0.0,244.94897427831785,300.0,600,2.0
200000,2,1,2,31,-1,-1,-1,-1,-1,-1,4138,790,1230,390,390,390,790,1230,390,390,390,390,0.02069,925.6,-1,-1,0.1909134847752537,349.0940656422946,7328.0,3580,0.4885371179039301
100000,1,3,1,44,2,2,2,2,2,2,30076,31287,31676,32259,31608,33524,2000,1200,1400,0,2600,0,0.30076,950.0,2,2,0.0664982045484771,1050.7140429250958,190430.0,7200,0.0378091687234154
180000,2,3,1,47,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0.0017555555555555,0.0,-1,-1,1.0,0.0,1896.0,1896,1.0
200000,2,3,1,45,-1,-1,0,-1,0,-1,80,-460,4091,5463,4978,975,2230,5029,5463,100,975,255,0.0004,2190.2,0,-1,27.875,2375.8777746340406,15127.0,14052,0.9289350168572752
50000,2,2,2,41,0,0,0,0,-1,-1,43885,45408,36025,0,0,0,2408,2025,0,0,0,0,0.8777,9386.2,0,0,0.0548706847442178,1150.9857369518816,125318.0,4433,0.0353740085223192
300000,2,1,1,31,0,0,0,0,0,0,149893,152529,152882,113347,114554,116357,7000,6000,4084,4056,4300,6609,0.4996433333333333,9106.8,0,0,0.0466999793185805,1349.765868586104,799562.0,32049,0.0400831955495633
150000,1,1,1,27,-1,-1,-1,-1,-1,-1,390,0,780,0,0,0,0,780,0,0,0,0,0.0026,390.0,-1,-1,0.0,318.43366656181314,1170.0,780,0.6666666666666666
80000,1,3,1,34,-1,-1,0,0,-1,0,5173,10809,8673,11590,5973,5878,10826,3683,5034,5981,2895,3789,0.0646625,3280.2,0,-1,2.092789483858496,2888.7811962833043,48096.0,32208,0.6696606786427146
260000,1,1,2,28,-1,-1,-1,-1,-1,-1,76996,11515,13392,22209,54807,62534,11515,13419,22209,54807,62534,37935,0.2961384615384615,23300.0,-1,-1,0.1495532235440802,21588.74013693249,241453.0,202419,0.8383370676694843
20000,1,3,2,34,-1,-1,2,2,-1,-1,390,780,780,0,0,0,780,0,0,0,0,0,0.0195,234.0,2,-1,2.0,318.43366656181314,1950.0,780,0.4
